1,ranala,6.5,per perch,Residential,8/19/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 580,000.00 "," 580,000.00 ",6.924368064939997,80.02816073737519,1,1440,2,910,1,13441,0,0,4,385,1,915,1,919,1,764,2,763,0,0,0,0,1,900,20,326,1,12601,7,171,0,0,1,972,1,897,0,0,0,0
17,athurugiriya,7.0,per perch,"Commercial, Residential, Other",8/19/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 35,000.00 "," 35,000.00 ",6.869039390782889,79.99266680667142,18,598,6,887,1,1345,1,1291,20,173,7,570,2,648,3,1098,9,216,0,0,0,0,3,576,20,94,15,1038,19,173,1,1161,0,0,8,815,0,0,1,826
6,battaramulla,25.0,per perch,Residential,8/19/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,625,000.00 "," 2,625,000.00 ",6.884937460188752,79.92729595755782,20,399,17,730,2,1235,0,0,20,211,6,1202,1,1053,11,600,10,934,2,1829,0,0,9,555,20,868,20,189,20,646,0,0,2,1156,10,674,0,0,0,0
20,pitakotte,30.0,per perch,"Commercial, Residential",8/19/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 1,600,000.00 "," 1,600,000.00 ",6.881614006795267,79.90962428345271,20,209,7,844,2,1005,0,0,20,87,10,1468,1,1279,9,1209,17,601,2,1650,0,0,10,472,20,87,20,246,20,542,0,0,0,0,6,820,0,0,2,769
7,malabe,10.0,per perch,"Commercial, Residential",8/19/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 1,850,000.00 "," 1,850,000.00 ",6.923515289164246,79.9512631566538,10,664,0,0,3,1359,0,0,12,193,0,0,0,0,1,754,9,495,0,0,0,0,1,287,20,155,5,3611,11,754,0,0,0,0,0,0,1,2404,0,0
7,malabe,10.0,per perch,Residential,8/19/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 1,350,000.00 "," 1,350,000.00 ",6.8979695876865295,79.97678790977858,14,145,0,0,1,246,0,0,12,1782,2,1427,0,0,2,3868,4,947,1,1631,0,0,0,0,20,145,8,1612,11,1699,0,0,0,0,3,1994,0,0,0,0
1,ranala,7.0,per perch,Residential,8/19/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 375,000.00 "," 375,000.00 ",6.9204471709527,80.02449613969956,6,856,2,1485,0,0,0,0,5,388,2,1319,1,922,1,767,4,766,0,0,0,0,1,903,20,54,4,1624,11,472,1,1254,1,975,3,899,0,0,0,0
3,kaduwela,7.0,per perch,Residential,8/19/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 420,000.00 "," 420,000.00 ",6.928893082819972,79.97178905302539,14,722,2,1663,1,1097,0,0,18,681,3,1180,3,1200,3,1518,6,113,2,2568,0,0,3,604,20,1452,15,493,20,714,2,13724,0,0,4,1584,0,0,0,0
7,malabe,10.2,per perch,Residential,8/19/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 1,025,000.00 "," 1,025,000.00 ",6.900475909268748,79.96191716977494,18,827,11,2347,2,2002,0,0,20,1437,6,124,1,1425,7,1602,11,200,2,1307,0,0,9,1602,20,1224,20,110,20,773,1,1369,1,2014,12,1459,2,2082,1,2651
7,malabe,18.0,per perch,Residential,8/19/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 1,500,000.00 "," 1,500,000.00 ",6.891451642425439,79.94615119248567,20,217,0,0,1,830,1,1240,13,616,7,58,0,0,1,2116,7,1594,2,1137,0,0,3,1632,20,92,17,389,20,193,1,942,2,984,5,1312,0,0,0,0
3,kaduwela,7.0,per perch,Residential,8/19/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 450,000.00 "," 450,000.00 ",6.928829980483245,79.9752680938262,16,735,6,913,2,1593,0,0,20,201,5,700,4,1179,5,1238,5,494,3,1154,0,0,5,395,20,93,20,750,20,292,2,13080,0,0,5,1929,0,0,0,0
19,boralesgamuwa,17.5,per perch,Residential,8/19/2021,13.98,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1," 1,350,000.00 "," 1,350,000.00 ",6.850890428184582,79.90363733451859,20,1080,6,459,1,1571,0,0,20,116,7,437,3,998,8,1071,17,437,20,297,0,0,5,668,20,320,20,60,20,115,0,0,1,493,6,630,0,0,3,404
12,nawala,100.0,per perch,"Agricultural, Commercial, Residential, Other",8/19/2021,9.16,2,1.530830351,12,0.863357361,1,0.906167186,4,1.598612124,1,0.668115654,7.480199518,0.647482412,0.047406525,38,0.491287095,7,2.580394067,0,0.885503165,5,2.1024983,0,0.229319769,17,1.221395666,4," 5,500,000.00 "," 5,500,000.00 ",6.89954574178673,79.88452137590372,18,1114,11,1707,2,1243,2,1852,20,1119,9,1121,2,712,9,1385,20,1729,8,2761,1,1601,9,1044,20,2098,20,1261,20,1741,1,1141,0,0,11,1925,1,1567,2,1451
7,malabe,23.0,per perch,Residential,8/19/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 2,350,000.00 "," 2,350,000.00 ",6.912761642200673,79.94996146897877,20,844,5,943,3,1653,0,0,20,892,9,149,4,927,6,611,5,150,1,1170,0,0,6,690,20,61,18,198,20,690,0,0,0,0,6,387,0,0,1,1465
6,battaramulla,56.0,per perch,Residential,8/19/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,000,000.00 "," 2,000,000.00 ",6.900045169544339,79.92221488799771,20,75,19,118,3,444,1,643,20,186,11,180,2,1295,11,199,18,36,7,208,0,0,9,951,20,1006,20,1310,20,75,4,1388,5,782,10,214,0,0,3,449
3,kaduwela,7.0,per perch,Residential,8/19/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 375,000.00 "," 375,000.00 ",6.935754851331289,79.98343495827714,20,69,14,316,4,465,1,81,20,83,5,474,5,25,9,256,9,191,0,0,0,0,12,135,20,40,20,432,20,0,0,0,2,370,11,39,2,199,1,289
7,malabe,19.0,per perch,Residential,8/19/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 1,550,000.00 "," 1,550,000.00 ",6.904336239692028,79.95054149293108,20,124,17,210,2,311,0,0,20,68,10,159,2,142,7,86,10,952,1,782,0,0,13,209,20,71,20,189,20,82,0,0,1,517,11,313,1,745,1,72
6,battaramulla,7.43,per perch,"Residential, Other",8/19/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,850,000.00 "," 2,850,000.00 ",6.897074178674847,79.91476881066288,20,660,18,1222,2,1303,1,1009,20,57,12,260,2,1661,8,723,12,968,9,1155,0,0,7,901,20,1204,20,872,20,448,4,670,4,1212,8,1034,0,0,3,303
6,battaramulla,34.0,per perch,Residential,8/19/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,000,000.00 "," 2,000,000.00 ",6.903808720442477,79.92353486386772,20,73,17,209,3,530,1,729,20,141,10,506,3,1358,12,408,18,182,12,340,0,0,10,218,20,35,20,99,20,28,4,1490,5,321,12,130,0,0,2,638
3,kaduwela,7.0,per perch,Residential,8/19/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 375,000.00 "," 375,000.00 ",6.935699133040848,79.98161974764236,19,719,14,198,4,809,1,251,20,130,5,1227,6,228,9,146,9,193,0,0,0,0,14,137,20,814,20,776,20,191,0,0,1,714,11,214,2,544,1,634
22,hokandara,10.0,per perch,Residential,8/19/2021,16.39,0,4.673446369,1,0.386004477,0,4.412525038,0,3.890750378,0,3.876604793,1.871289347,3.876447241,0.024556017,1,2.28896203,0,4.937735081,0,2.968546848,0,4.563301923,0,1.187704419,5,0.074058786,1," 1,850,000.00 "," 1,850,000.00 ",6.884961748638032,79.95265550976544,17,485,1,1232,1,1503,0,0,13,288,6,730,0,0,1,778,4,570,1,1098,0,0,4,1094,20,26,13,351,20,715,0,0,0,0,1,1166,0,0,0,0
17,athurugiriya,9.8,per perch,Residential,8/19/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 1,890,000.00 "," 1,890,000.00 ",6.878222363644966,79.99266771838805,15,11,11,526,1,746,1,461,20,626,3,414,2,623,5,278,10,253,2,1036,0,0,5,204,20,11,14,143,20,737,1,967,1,545,9,467,0,0,0,0
13,dehiwala,23.0,per perch,"Commercial, Residential",8/19/2021,10.96,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3," 9,000,000.00 "," 9,000,000.00 ",6.853280977363874,79.86592390407826,20,685,19,528,4,1556,0,0,20,5,20,313,3,691,15,519,20,498,20,220,1,658,15,519,20,23,20,795,20,803,1,849,4,441,19,6,1,1383,2,1789
22,hokandara,14.2,per perch,Residential,8/19/2021,16.39,0,4.673446369,1,0.386004477,0,4.412525038,0,3.890750378,0,3.876604793,1.871289347,3.876447241,0.024556017,1,2.28896203,0,4.937735081,0,2.968546848,0,4.563301923,0,1.187704419,5,0.074058786,1," 2,300,000.00 "," 2,300,000.00 ",6.877894467449747,79.96642742034956,20,649,3,2630,1,1508,0,0,20,606,5,518,1,1291,2,1713,4,845,1,2630,0,0,6,826,20,823,12,747,20,639,0,0,0,0,2,431,0,0,0,0
7,malabe,116.0,total price,Residential,8/18/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 81,200,000.00 "," 700,000.00 ",6.904751624162766,79.97797989294929,11,1886,2,967,3,2468,0,0,15,751,2,1143,0,0,4,993,6,861,2,1638,0,0,2,678,20,638,7,1796,20,1700,0,0,0,0,3,1038,1,1580,0,0
1,ranala,6.4,per perch,Residential,8/18/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 570,000.00 "," 570,000.00 ",6.918044657168847,80.0314945578154,4,1312,1,529,1,1030,0,0,5,1166,1,178,0,0,0,0,1,603,0,0,0,0,0,0,20,1166,5,1077,9,564,0,0,1,1077,1,1109,0,0,0,0
1,ranala,6.4,total price,Residential,8/18/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,750,000.00 "," 585,937.50 ",6.921436067069047,80.0278317424637,2,1586,1,915,0,0,0,0,4,531,1,920,1,1065,1,910,3,909,0,0,0,0,1,1046,20,1639,2,1767,9,317,0,0,2,1463,1,1043,0,0,0,0
1,ranala,6.5,total price,"Residential, Other",8/18/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 3,800,000.00 "," 584,615.38 ",6.923585706443308,80.0265842802911,5,1276,2,839,1,13278,0,0,5,221,1,1079,1,756,1,600,3,600,0,0,0,0,1,737,20,163,3,12438,8,8,0,0,1,809,3,733,0,0,0,0
8,nugegoda,18.5,total price,Residential,8/18/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 74,000,000.00 "," 4,000,000.00 ",6.871089696863987,79.90200420912952,20,88,16,514,7,2083,0,0,20,660,10,651,3,1965,11,119,20,1021,19,339,1,1164,16,704,20,1072,20,543,20,316,8,1094,2,1072,9,642,0,0,1,1250
15,homagama,7.9,per perch,"Commercial, Residential, Other",8/18/2021,22.61,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1," 425,000.00 "," 425,000.00 ",6.83943925512619,80.00746436347619,20,4330,16,4063,4,1322,1,1628,20,1459,4,1460,3,1295,5,1232,14,1362,1,3751,1,1747,9,1333,20,4199,19,990,20,1463,2,1532,4,1351,13,822,1,1406,3,1456
5,piliyandala,8.0,per perch,"Commercial, Residential, Other",8/18/2021,18.85,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2," 395,000.00 "," 395,000.00 ",6.819749229470811,79.90374903950816,13,503,0,0,1,1678,0,0,13,619,3,1027,0,0,2,1351,5,733,3,1291,0,0,3,409,20,291,9,815,20,270,0,0,0,0,4,475,1,515,0,0
1,ranala,9.6,per perch,"Residential, Other",8/18/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 430,000.00 "," 430,000.00 ",6.911981289229209,80.04252499929824,5,771,1,776,1,1128,0,0,6,471,0,0,0,0,0,0,0,0,0,0,0,0,2,327,20,218,4,893,8,598,0,0,0,0,1,1049,0,0,0,0
13,dehiwala,29.25,per perch,Other,8/18/2021,10.96,1,0.775167544,5,0.417572798,2,1.547187854,1,0.824534671,1,1.555973958,11.53988387,0.42972373,0.126142707,18,0.732040308,3,2.020949248,0,2.069620526,0,0.26606382,1,0.460378059,12,0.545357036,3," 3,500,000.00 "," 3,500,000.00 ",6.853053268314097,79.86407116152125,20,390,18,232,5,1914,0,0,20,239,20,263,3,395,13,496,20,202,20,548,1,471,14,497,20,580,20,236,20,151,1,1206,4,419,16,441,1,1087,2,1494
6,battaramulla,18.0,per perch,"Commercial, Residential",8/18/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,600,000.00 "," 2,600,000.00 ",6.903348099036353,79.91305099446707,20,1226,17,1144,4,1533,1,1934,20,1368,8,1159,3,564,9,1238,13,473,10,2962,0,0,5,533,20,1342,20,1345,20,14,3,1324,4,417,9,1959,0,0,3,1682
1,ranala,10.0,per perch,"Residential, Other",8/18/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 435,000.00 "," 435,000.00 ",6.919793617803071,80.02494900240518,6,731,2,1545,0,0,0,0,5,447,2,1620,1,982,1,826,4,826,0,0,0,0,1,963,20,62,4,1897,11,531,0,0,1,1034,3,959,0,0,0,0
21,maharagama,19.0,per perch,"Commercial, Residential",8/18/2021,15.34,0,4.222294805,4,0.369010476,1,0.382122379,0,5.026014326,0,2.696064051,6.132844101,0.105448493,0.204660942,10,0.286628589,4,1.451908281,1,2.904116106,0,3.275002357,0,0.52902818,12,0.218559789,3," 1,950,000.00 "," 1,950,000.00 ",6.846640991537334,79.92685476011916,20,80,20,232,4,626,4,2095,20,81,17,613,5,435,13,1687,20,100,12,609,1,708,11,616,20,1,20,80,20,28,1,276,2,1750,20,41,4,182,4,185
6,battaramulla,19.25,per perch,Residential,8/18/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,700,000.00 "," 2,700,000.00 ",6.897497039522407,79.91509342172289,20,604,19,1167,3,1247,1,954,20,30,11,205,2,1606,7,668,12,913,9,1100,0,0,8,845,20,1176,20,817,20,393,4,615,4,1156,7,979,0,0,3,248
9,bomiriya,7.0,per perch,"Residential, Other",8/18/2021,20.21,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1," 435,000.00 "," 435,000.00 ",6.932138290283238,79.99998848853694,10,446,1,1341,1,1364,0,0,8,1144,1,220,0,0,3,324,1,1079,1,815,0,0,5,740,20,218,17,155,15,559,0,0,0,0,0,0,0,0,1,1813
6,battaramulla,30.0,per perch,"Commercial, Residential, Other",8/18/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 1,400,000.00 "," 1,400,000.00 ",6.885351127177537,79.92674437022224,20,520,16,850,2,1356,0,0,20,332,6,1281,1,1174,11,721,10,1054,2,1950,0,0,8,675,20,946,20,309,20,767,0,0,2,1277,9,795,0,0,0,0
8,nugegoda,24.0,per perch,"Commercial, Residential, Other",8/18/2021,10.57,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4," 3,800,000.00 "," 3,800,000.00 ",6.865074315751985,79.91587194718369,20,277,7,1224,3,669,0,0,20,230,12,1019,0,0,9,555,20,776,4,230,1,1131,5,606,20,149,20,850,20,186,0,0,1,573,10,646,1,723,3,1350
6,battaramulla,6.4,per perch,"Commercial, Residential, Other",8/18/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 2,500,000.00 "," 2,500,000.00 ",6.902197486455321,79.91938198170509,20,78,20,878,6,958,1,1157,20,931,12,135,2,949,11,1159,15,52,9,110,0,0,8,1008,20,31,20,180,20,8,4,1080,5,178,8,1188,0,0,3,197
6,battaramulla,18.0,per perch,"Commercial, Residential, Other",8/18/2021,11.35,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2," 6,500,000.00 "," 6,500,000.00 ",6.91141721316085,79.91656841513327,20,3912,4,938,5,694,0,0,20,667,0,0,1,1333,6,290,8,64,3,3861,0,0,6,456,20,1298,20,231,20,101,1,4547,3,1269,4,1309,0,0,0,0
4,kesbewa,8.0,per perch,Residential,8/18/2021,21.21,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1," 410,000.00 "," 410,000.00 ",6.795632606094359,79.96815289341798,10,225,0,0,0,0,0,0,11,264,0,0,0,0,1,3495,2,673,0,0,0,0,2,1382,20,57,7,887,8,684,0,0,1,1443,0,0,0,0,1,1420
3,kaduwela,6.5,per perch,"Residential, Other",8/18/2021,17.66,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1," 440,000.00 "," 440,000.00 ",6.938132464210734,79.98193202818395,20,448,12,215,3,871,1,313,20,114,3,881,5,244,9,130,9,292,0,0,0,0,12,199,20,97,20,1960,20,208,0,0,2,777,11,276,2,606,1,696
7,malabe,13.2,per perch,"Commercial, Residential",8/18/2021,14.94,0,6.499677557,3,0.069944374,0,6.892376061,1,1.87887716,3,1.325521262,3.332054051,6.321523914,0.125554587,9,0.006866358,2,2.768051459,0,3.69256257,0,3.801017223,0,0.297162444,10,0.3277186,2," 1,825,000.00 "," 1,825,000.00 ",6.914911525280596,79.97317970306725,20,0,4,37,3,304,0,0,20,193,5,1111,1,915,11,42,10,363,16,0,0,0,6,151,20,0,20,129,20,0,0,0,0,0,4,533,0,0,1,79
11,madapatha,10.0,per perch,Residential,8/18/2021,22.59,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0," 700,000.00 "," 700,000.00 ",6.761308125094715,79.9333119109442,5,573,0,0,0,0,14,444,9,232,4,1550,1,1515,2,829,4,524,0,0,0,0,0,0,20,367,8,481,11,575,0,0,1,1410,1,1337,0,0,0,0
1,ranala,6.0,per perch,Residential,8/18/2021,23.32,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1," 425,000.00 "," 425,000.00 ",6.916886997145276,80.022864942747,6,871,2,784,0,0,0,0,8,924,1,947,1,1426,1,1271,4,1046,0,0,0,0,1,1407,20,203,5,646,12,1032,0,0,1,1479,3,1404,1,872,0,0
17,athurugiriya,60.0,per perch,"Commercial, Residential",8/18/2021,19.59,0,5.178703496,1,0.359088591,0,3.821033403,0,5.651112943,0,4.65088748,1.626447486,3.488327488,0.0702284,6,0.500564858,1,3.316285276,0,6.28108122,0,4.110603517,0,0.225418134,4,0.132466919,1," 550,000.00 "," 550,000.00 ",6.880386180303348,80.00200097763117,11,321,0,0,0,0,0,0,11,105,2,2101,0,0,1,648,1,2101,1,916,0,0,0,0,20,105,10,796,9,638,0,0,1,1140,2,566,0,0,0,0
20,pitakotte,10.0,per perch,"Commercial, Residential, Other",8/18/2021,10.64,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2," 1,900,000.00 "," 1,900,000.00 ",6.880342550734222,79.90675941173166,20,378,13,568,3,729,0,0,20,363,10,694,3,1008,10,832,20,799,5,1739,0,0,14,537,20,537,20,428,20,786,6,1379,1,1213,8,842,0,0,2,1258
